index,offsetRange,CentroidLabelIndex_entireUnits,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
494,499.0 to 499.875,4,"[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1]",7,e-Minor,Piano Sonata K279 i C major.mid by Mozart.csv
495,500.0 to 500.75,13,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
496,501.0 to 501.875,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
497,502.0 to 502.875,2,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",9,fMinor,Piano Sonata K279 i C major.mid by Mozart.csv
498,503.0 to 503.5,16,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0]",9,c#Major,Piano Sonata K279 i C major.mid by Mozart.csv
499,504.0 to 504.75,9,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0]",9,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
500,505.0 to 505.5,16,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0]",9,c#Major,Piano Sonata K279 i C major.mid by Mozart.csv
501,506.0 to 506.75,13,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
502,507.0 to 507.5,16,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0]",9,c#Major,Piano Sonata K279 i C major.mid by Mozart.csv
503,508.0 to 508.625,13,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",4,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv
504,509.0 to 509.625,16,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0]",9,c#Major,Piano Sonata K279 i C major.mid by Mozart.csv
505,510.0 to 510.625,2,"[0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1,c#Major,Piano Sonata K279 i C major.mid by Mozart.csv
506,511.0 to 511.625,13,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",4,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv
507,512.0 to 512.75,17,"[2, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
508,513.0 to 513.75,10,"[1, 0, 1, 0, 2, 1, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
509,514.0 to 514.7916667,10,"[1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
510,515.0 to 515.7916667,10,"[0, 0, 2, 0, 1, 1, 0, 2, 0, 0, 0, 0]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
511,516.0 to 516.75,8,"[3, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
512,517.0 to 517.75,8,"[3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
513,518.0 to 518.75,6,"[0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
514,519.0 to 519.75,6,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
515,520.0 to 520.75,17,"[1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
516,521.0 to 521.75,17,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
517,522.0 to 522.75,19,"[0, 0, 2, 0, 0, 2, 0, 0, 1, 2, 0, 0]",9,fMinor,Piano Sonata K279 i C major.mid by Mozart.csv
518,523.0 to 523.75,10,"[0, 0, 2, 0, 1, 2, 0, 1, 0, 0, 0, 1]",1,b-Major,Piano Sonata K279 i C major.mid by Mozart.csv
519,524.0 to 524.75,8,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",3,cMinor,Piano Sonata K279 i C major.mid by Mozart.csv
520,525.0 to 525.75,8,"[4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
521,526.0 to 526.75,5,"[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
522,527.0 to 527.75,6,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 3]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
523,528.0 to 528.75,14,"[1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
524,529.0 to 529.75,17,"[3, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
525,530.0 to 530.75,19,"[0, 0, 2, 0, 0, 2, 0, 0, 1, 2, 0, 0]",9,fMinor,Piano Sonata K279 i C major.mid by Mozart.csv
526,531.0 to 531.75,10,"[0, 0, 2, 0, 1, 2, 0, 1, 0, 0, 0, 1]",1,b-Major,Piano Sonata K279 i C major.mid by Mozart.csv
527,532.0 to 532.75,8,"[3, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
528,533.0 to 533.75,13,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
529,534.0 to 534.75,15,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
530,535.0 to 535.75,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
531,536.0 to 536.0,16,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",9,c#Major,Piano Sonata K279 i C major.mid by Mozart.csv
532,537.0 to 537.75,2,"[0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0]",9,b-Major,Piano Sonata K279 i C major.mid by Mozart.csv
533,538.0 to 538.75,13,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 2]",4,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
534,539.0 to 539.75,3,"[0, 0, 0, 0, 0, 1, 0, 3, 0, 1, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
535,540.0 to 540.75,18,"[2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",3,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
536,541.0 to 541.75,18,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
537,542.0 to 542.75,8,"[3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
538,543.0 to 543.75,1,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]",0,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
539,544.0 to 544.75,14,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
540,545.0 to 545.75,10,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
541,546.0 to 546.75,13,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",4,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
542,547.0 to 547.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
543,548.0 to 548.75,8,"[3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
544,549.0 to 549.75,17,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
545,550.0 to 550.0,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
