index,offsetRange,CentroidLabelIndex_entireUnits,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename,year,chordName,pc-labels,color,newCentroidIndex
512,517.0 to 517.75,8,"[3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
513,518.0 to 518.75,6,"[0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,GmajTriad,GBD,orange,13
514,519.0 to 519.75,6,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,GmajTriad,GBD,orange,13
515,520.0 to 520.75,17,"[1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,CmajTriad,CEG,blueviolet,5
516,521.0 to 521.75,17,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,CmajTriad,CEG,blueviolet,5
517,522.0 to 522.75,19,"[0, 0, 2, 0, 0, 2, 0, 0, 1, 2, 0, 0]",9,fMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1
518,523.0 to 523.75,10,"[0, 0, 2, 0, 1, 2, 0, 1, 0, 0, 0, 1]",1,b-Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
519,524.0 to 524.75,8,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",3,cMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
520,525.0 to 525.75,8,"[4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
521,526.0 to 526.75,5,"[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17
522,527.0 to 527.75,6,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 3]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,GmajTriad,GBD,orange,13
523,528.0 to 528.75,14,"[1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
524,529.0 to 529.75,17,"[3, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,CmajTriad,CEG,blueviolet,5
525,530.0 to 530.75,19,"[0, 0, 2, 0, 0, 2, 0, 0, 1, 2, 0, 0]",9,fMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1
526,531.0 to 531.75,10,"[0, 0, 2, 0, 1, 2, 0, 1, 0, 0, 0, 1]",1,b-Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
527,532.0 to 532.75,8,"[3, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
528,533.0 to 533.75,13,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
529,534.0 to 534.75,15,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj1-4tet,C-DEF,blue,3
530,535.0 to 535.75,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16
531,536.0 to 536.0,16,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",9,c#Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
532,537.0 to 537.75,2,"[0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0]",9,b-Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
533,538.0 to 538.75,13,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 2]",4,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
534,539.0 to 539.75,3,"[0, 0, 0, 0, 0, 1, 0, 3, 0, 1, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
535,540.0 to 540.75,18,"[2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",3,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,V-IofC,D-GBC,crimson,11
536,541.0 to 541.75,18,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,V-IofC,D-GBC,crimson,11
537,542.0 to 542.75,8,"[3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
538,543.0 to 543.75,1,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]",0,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16
539,544.0 to 544.75,14,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
540,545.0 to 545.75,10,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
541,546.0 to 546.75,13,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",4,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
542,547.0 to 547.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
543,548.0 to 548.75,8,"[3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
544,549.0 to 549.75,17,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,CmajTriad,CEG,blueviolet,5
545,550.0 to 550.0,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
