index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
56,114.0 to 115.5,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 2]",8,gMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
57,116.0 to 117.8333333,"[0, 0, 1, 0, 2, 0, 1, 1, 0, 0, 0, 1]",8,gMinor,Piano Sonata K311 ii G major.mid by Mozart.csv
58,118.0 to 119.6666667,"[0, 1, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0]",5,aMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
59,120.0 to 121.75,"[0, 0, 1, 0, 0, 0, 1, 2, 0, 1, 0, 2]",9,gMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
60,122.0 to 123.5,"[0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0]",5,f#Major,Piano Sonata K311 ii G major.mid by Mozart.csv
61,124.0 to 125.75,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 2, 1, 1]",0,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
62,126.0 to 127.6666667,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1]",0,eMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
63,128.0 to 129.5,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]",5,eMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
64,130.0 to 131.625,"[0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1]",5,eMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
65,132.0 to 133.75,"[0, 0, 1, 0, 0, 0, 2, 1, 0, 2, 0, 2]",0,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
66,134.0 to 135.625,"[0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1]",8,bMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
67,136.0 to 137.5,"[0, 0, 0, 0, 2, 0, 1, 2, 1, 0, 0, 2]",8,gMinor,Piano Sonata K311 ii G major.mid by Mozart.csv
68,138.0 to 139.5,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 2, 0, 1]",5,aMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
69,140.0 to 141.5,"[0, 1, 1, 0, 2, 0, 0, 0, 0, 1, 0, 1]",5,aMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
70,142.0 to 143.75,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 2, 0, 0]",0,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
71,144.0 to 145.75,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",5,aMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
72,146.0 to 147.625,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0]",5,aMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
73,148.0 to 149.625,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 2, 0, 0]",0,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
74,150.0 to 151.875,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",0,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
75,152.0 to 153.875,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1]",5,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
76,154.0 to 155.875,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 2, 0, 1]",0,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
77,156.0 to 157.875,"[0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1]",0,eMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
78,158.0 to 159.0,"[0, 2, 2, 0, 1, 0, 1, 1, 0, 1, 1, 0]",5,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
79,160.0 to 161.5,"[0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 2]",0,dMinor,Piano Sonata K311 ii G major.mid by Mozart.csv
80,162.0 to 163.0,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 2]",0,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
81,164.0 to 165.5,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
82,166.0 to 167.0,"[1, 0, 1, 1, 0, 0, 2, 2, 0, 1, 0, 1]",9,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
83,168.0 to 169.75,"[0, 0, 0, 0, 2, 0, 1, 2, 0, 1, 0, 2]",8,gMinor,Piano Sonata K311 ii G major.mid by Mozart.csv
84,170.0 to 171.375,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",5,aMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
85,172.0 to 173.375,"[0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0]",3,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
86,174.0 to 175.875,"[0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1]",5,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
87,176.0 to 177.5,"[0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 2]",0,dMinor,Piano Sonata K311 ii G major.mid by Mozart.csv
88,178.0 to 179.875,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",0,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
89,180.0 to 181.5,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
90,182.0 to 183.0,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]",0,bMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
91,184.0 to 185.75,"[0, 0, 0, 0, 2, 0, 1, 2, 0, 1, 0, 2]",8,gMinor,Piano Sonata K311 ii G major.mid by Mozart.csv
92,186.0 to 187.0,"[0, 0, 2, 0, 0, 0, 2, 0, 0, 2, 0, 0]",3,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
93,188.0 to 189.5,"[0, 0, 1, 0, 0, 0, 2, 1, 1, 2, 0, 0]",0,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
94,190.0 to 191.875,"[0, 0, 1, 0, 2, 0, 1, 1, 0, 1, 0, 1]",8,gMinor,Piano Sonata K311 ii G major.mid by Mozart.csv
95,192.0 to 193.875,"[0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",5,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
96,194.0 to 195.875,"[0, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0]",3,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
97,196.0 to 197.625,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",2,gMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
98,198.0 to 199.75,"[1, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 1]",2,gMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
99,200.0 to 201.75,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",0,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
100,202.0 to 203.5,"[2, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 2]",1,gMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
101,204.0 to 205.625,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",0,gMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
102,206.0 to 207.0,"[1, 0, 2, 0, 2, 0, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
103,208.0 to 209.5,"[2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
104,210.0 to 211.625,"[1, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1]",9,cMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
