offset,Chord,NormalForm,PCsInNormalForm,GlobalScaleDegrees,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,LocalSDForm_BassSD,Confidence,octScalePitch,offsetRange,pitchSet,oct_list_set
304.0,<music21.chord.Chord D4 G4 B-3 G2>,"[0, 3, 7]","[7, 10, 2]","[7, 10, 2]",67,43,Piano Sonata K279 i C major.mid,Mozart,7,minor,"[0, 3, 7]_0",0.6982441198799145,"['D4', 'G4', 'B-3', 'G2']",304.0 to 307.75,"[2, 6, 7, 10]","['B-3', 'B-4', 'D4', 'D5', 'F#3', 'G2', 'G3', 'G4', 'G5']"
304.25,<music21.chord.Chord D4 G4 G3 B-3>,"[0, 3, 7]","[7, 10, 2]","[7, 10, 2]",67,55,Piano Sonata K279 i C major.mid,Mozart,2,minor,"[5, 8, 0]_5",0.8290881013512632,"['D4', 'G4', 'G3', 'B-3']",304.0 to 307.75,"[2, 6, 7, 10]","['B-3', 'B-4', 'D4', 'D5', 'F#3', 'G2', 'G3', 'G4', 'G5']"
304.5,<music21.chord.Chord D4 G4 F#3 B-3>,"[0, 1, 4, 8]","[6, 7, 10, 2]","[6, 7, 10, 2]",67,54,Piano Sonata K279 i C major.mid,Mozart,2,minor,"[4, 5, 8, 0]_4",0.8290881013512632,"['D4', 'G4', 'F#3', 'B-3']",304.0 to 307.75,"[2, 6, 7, 10]","['B-3', 'B-4', 'D4', 'D5', 'F#3', 'G2', 'G3', 'G4', 'G5']"
304.75,<music21.chord.Chord G3>,[0],[7],[7],55,55,Piano Sonata K279 i C major.mid,Mozart,2,minor,[5]_5,0.8290881013512632,['G3'],304.0 to 307.75,"[2, 6, 7, 10]","['B-3', 'B-4', 'D4', 'D5', 'F#3', 'G2', 'G3', 'G4', 'G5']"
305.0,<music21.chord.Chord G2>,[0],[7],[7],43,43,Piano Sonata K279 i C major.mid,Mozart,2,minor,[5]_5,0.8290881013512632,['G2'],304.0 to 307.75,"[2, 6, 7, 10]","['B-3', 'B-4', 'D4', 'D5', 'F#3', 'G2', 'G3', 'G4', 'G5']"
305.5,<music21.chord.Chord G4>,[0],[7],[7],67,67,Piano Sonata K279 i C major.mid,Mozart,2,minor,[5]_5,0.9015901250182078,['G4'],304.0 to 307.75,"[2, 6, 7, 10]","['B-3', 'B-4', 'D4', 'D5', 'F#3', 'G2', 'G3', 'G4', 'G5']"
305.75,<music21.chord.Chord D4>,[0],[2],[2],62,62,Piano Sonata K279 i C major.mid,Mozart,2,minor,[0]_0,0.9015901250182078,['D4'],304.0 to 307.75,"[2, 6, 7, 10]","['B-3', 'B-4', 'D4', 'D5', 'F#3', 'G2', 'G3', 'G4', 'G5']"
306.0,<music21.chord.Chord B-4>,[0],[10],[10],70,70,Piano Sonata K279 i C major.mid,Mozart,2,minor,[8]_8,0.9015901250182078,['B-4'],304.0 to 307.75,"[2, 6, 7, 10]","['B-3', 'B-4', 'D4', 'D5', 'F#3', 'G2', 'G3', 'G4', 'G5']"
306.25,<music21.chord.Chord G4>,[0],[7],[7],67,67,Piano Sonata K279 i C major.mid,Mozart,2,minor,[5]_5,0.9015901250182078,['G4'],304.0 to 307.75,"[2, 6, 7, 10]","['B-3', 'B-4', 'D4', 'D5', 'F#3', 'G2', 'G3', 'G4', 'G5']"
306.5,<music21.chord.Chord D5>,[0],[2],[2],74,74,Piano Sonata K279 i C major.mid,Mozart,2,minor,[0]_0,0.9015901250182078,['D5'],304.0 to 307.75,"[2, 6, 7, 10]","['B-3', 'B-4', 'D4', 'D5', 'F#3', 'G2', 'G3', 'G4', 'G5']"
306.75,<music21.chord.Chord B-4>,[0],[10],[10],70,70,Piano Sonata K279 i C major.mid,Mozart,2,minor,[8]_8,0.9015901250182078,['B-4'],304.0 to 307.75,"[2, 6, 7, 10]","['B-3', 'B-4', 'D4', 'D5', 'F#3', 'G2', 'G3', 'G4', 'G5']"
307.0,<music21.chord.Chord G5>,[0],[7],[7],79,79,Piano Sonata K279 i C major.mid,Mozart,2,minor,[5]_5,0.9015901250182078,['G5'],304.0 to 307.75,"[2, 6, 7, 10]","['B-3', 'B-4', 'D4', 'D5', 'F#3', 'G2', 'G3', 'G4', 'G5']"
307.25,<music21.chord.Chord D5>,[0],[2],[2],74,74,Piano Sonata K279 i C major.mid,Mozart,2,minor,[0]_0,0.9015901250182078,['D5'],304.0 to 307.75,"[2, 6, 7, 10]","['B-3', 'B-4', 'D4', 'D5', 'F#3', 'G2', 'G3', 'G4', 'G5']"
307.5,<music21.chord.Chord B-4>,[0],[10],[10],70,70,Piano Sonata K279 i C major.mid,Mozart,2,minor,[8]_8,0.9015901250182078,['B-4'],304.0 to 307.75,"[2, 6, 7, 10]","['B-3', 'B-4', 'D4', 'D5', 'F#3', 'G2', 'G3', 'G4', 'G5']"
307.75,<music21.chord.Chord G4>,[0],[7],[7],67,67,Piano Sonata K279 i C major.mid,Mozart,2,minor,[5]_5,0.9015901250182078,['G4'],304.0 to 307.75,"[2, 6, 7, 10]","['B-3', 'B-4', 'D4', 'D5', 'F#3', 'G2', 'G3', 'G4', 'G5']"
308.0,<music21.chord.Chord E4 A4 C#5 G2>,"[0, 3, 6, 8]","[1, 4, 7, 9]","[1, 4, 7, 9]",73,43,Piano Sonata K279 i C major.mid,Mozart,2,minor,"[11, 2, 5, 7]_5",0.9015901250182078,"['E4', 'A4', 'C#5', 'G2']",308.0 to 311.75,"[0, 1, 4, 6, 7, 9]","['A4', 'A5', 'C#5', 'C5', 'E4', 'E5', 'F#3', 'G2', 'G3']"
308.25,<music21.chord.Chord E4 A4 C#5 G3>,"[0, 3, 6, 8]","[1, 4, 7, 9]","[1, 4, 7, 9]",73,55,Piano Sonata K279 i C major.mid,Mozart,2,minor,"[11, 2, 5, 7]_5",0.9015901250182078,"['E4', 'A4', 'C#5', 'G3']",308.0 to 311.75,"[0, 1, 4, 6, 7, 9]","['A4', 'A5', 'C#5', 'C5', 'E4', 'E5', 'F#3', 'G2', 'G3']"
308.5,<music21.chord.Chord E4 A4 C#5 F#3>,"[0, 3, 5, 8]","[1, 4, 6, 9]","[1, 4, 6, 9]",73,54,Piano Sonata K279 i C major.mid,Mozart,2,minor,"[11, 2, 4, 7]_4",0.9015901250182078,"['E4', 'A4', 'C#5', 'F#3']",308.0 to 311.75,"[0, 1, 4, 6, 7, 9]","['A4', 'A5', 'C#5', 'C5', 'E4', 'E5', 'F#3', 'G2', 'G3']"
308.75,<music21.chord.Chord G3>,[0],[7],[7],55,55,Piano Sonata K279 i C major.mid,Mozart,2,minor,[5]_5,0.9015901250182078,['G3'],308.0 to 311.75,"[0, 1, 4, 6, 7, 9]","['A4', 'A5', 'C#5', 'C5', 'E4', 'E5', 'F#3', 'G2', 'G3']"
309.0,<music21.chord.Chord G2>,[0],[7],[7],43,43,Piano Sonata K279 i C major.mid,Mozart,2,minor,[5]_5,0.9015901250182078,['G2'],308.0 to 311.75,"[0, 1, 4, 6, 7, 9]","['A4', 'A5', 'C#5', 'C5', 'E4', 'E5', 'F#3', 'G2', 'G3']"
