index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
113,116.0 to 116.8333333,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 3]",0,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
114,117.0 to 117.8333333,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 2, 0, 1]",8,cMinor,Piano Sonata K309 ii F major.mid by Mozart.csv
115,118.0 to 118.0,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",0,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
116,119.0 to 119.75,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0]",3,dMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
117,120.0 to 120.5,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1]",9,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
118,121.0 to 121.5,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0]",9,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
119,122.0 to 122.8333333,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0]",2,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
120,123.0 to 123.6666667,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0]",3,aMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
121,124.0 to 124.875,"[0, 1, 0, 0, 1, 2, 0, 0, 0, 1, 0, 1]",7,c#Major,Piano Sonata K309 ii F major.mid by Mozart.csv
122,125.0 to 125.8333333,"[1, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0]",2,fMinor,Piano Sonata K309 ii F major.mid by Mozart.csv
123,126.0 to 126.6666667,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1]",9,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
124,127.0 to 127.875,"[0, 0, 1, 0, 2, 0, 0, 1, 0, 1, 0, 1]",6,gMinor,Piano Sonata K309 ii F major.mid by Mozart.csv
125,128.0 to 128.8333333,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
126,129.0 to 129.75,"[0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0]",2,aMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
127,130.0 to 130.75,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 2]",0,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
128,131.0 to 131.5,"[0, 1, 1, 0, 1, 2, 0, 1, 0, 1, 0, 0]",7,fMinor,Piano Sonata K309 ii F major.mid by Mozart.csv
129,132.0 to 132.6666667,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
130,133.0 to 133.75,"[0, 0, 1, 0, 0, 2, 0, 2, 0, 0, 0, 1]",4,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
131,134.0 to 134.75,"[0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
132,135.0 to 135.625,"[3, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
