index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
143,148.0 to 148.75,"[0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 2]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
144,149.0 to 149.875,"[0, 0, 2, 0, 1, 0, 0, 2, 0, 0, 0, 1]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
145,150.0 to 150.75,"[1, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0]",9,dMajor,Piano Sonata K284 i D major.mid by Mozart.csv
146,151.0 to 151.875,"[1, 0, 2, 0, 1, 0, 2, 0, 0, 0, 0, 0]",9,dMajor,Piano Sonata K284 i D major.mid by Mozart.csv
147,152.0 to 152.75,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",9,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
148,153.0 to 153.875,"[0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 1]",2,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
149,154.0 to 154.875,"[0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 3]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
150,155.0 to 155.875,"[0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 1]",2,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
151,156.0 to 156.75,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
152,157.0 to 157.875,"[3, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
153,158.0 to 158.875,"[1, 0, 0, 0, 3, 0, 0, 4, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
154,159.0 to 159.75,"[3, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
155,160.0 to 160.875,"[1, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 1]",4,dMajor,Piano Sonata K284 i D major.mid by Mozart.csv
156,161.0 to 161.83333330000005,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
157,162.0 to 162.5,"[0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 1]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
158,163.0 to 163.5,"[1, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0]",9,dMajor,Piano Sonata K284 i D major.mid by Mozart.csv
159,164.0 to 164.75,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",9,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
160,165.0 to 165.75,"[0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 1]",2,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
161,166.0 to 166.875,"[0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 3]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
162,167.0 to 167.875,"[0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 1]",2,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
163,168.0 to 168.75,"[0, 0, 0, 0, 1, 0, 1, 3, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
164,169.0 to 169.875,"[3, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
