index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
131,524.0 to 527.875,"[2, 0, 2, 0, 3, 0, 0, 0, 1, 2, 0, 2]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
132,528.0 to 531.875,"[1, 1, 2, 0, 1, 2, 0, 1, 0, 3, 0, 0]",4,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
133,532.0 to 535.875,"[2, 0, 1, 0, 2, 1, 0, 0, 1, 1, 0, 1]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
134,536.0 to 539.875,"[1, 1, 2, 0, 1, 2, 0, 1, 0, 3, 0, 0]",4,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
135,540.0 to 543.875,"[2, 0, 0, 0, 2, 1, 0, 1, 0, 2, 2, 0]",0,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
136,544.0 to 547.75,"[1, 0, 0, 0, 0, 2, 0, 1, 0, 3, 1, 0]",0,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
137,548.0 to 551.75,"[2, 0, 1, 0, 2, 4, 0, 0, 0, 2, 1, 0]",0,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
138,552.0 to 555.75,"[2, 0, 3, 0, 2, 2, 0, 0, 0, 0, 1, 0]",3,b-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
139,556.0 to 559.875,"[2, 0, 0, 0, 1, 1, 0, 1, 0, 2, 3, 0]",0,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
140,560.0 to 563.75,"[1, 0, 0, 0, 0, 2, 0, 1, 2, 3, 1, 0]",0,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
141,564.0 to 567.75,"[2, 0, 1, 0, 0, 4, 0, 0, 0, 2, 1, 0]",0,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
142,568.0 to 571.75,"[0, 0, 2, 0, 0, 3, 0, 1, 0, 2, 1, 0]",4,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
143,572.0 to 575.75,"[0, 1, 3, 0, 1, 3, 0, 0, 0, 2, 0, 0]",4,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
144,576.0 to 579.75,"[2, 0, 0, 0, 0, 3, 0, 1, 2, 0, 1, 0]",0,g#Minor,Piano Sonata K372a i Bb major.mid by Mozart.csv
145,580.0 to 583.75,"[3, 1, 0, 0, 0, 3, 0, 0, 2, 0, 1, 0]",0,g#Minor,Piano Sonata K372a i Bb major.mid by Mozart.csv
146,584.0 to 587.875,"[1, 0, 1, 0, 0, 2, 0, 1, 1, 0, 0, 2]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
147,588.0 to 591.875,"[1, 0, 2, 0, 0, 2, 0, 1, 1, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
148,592.0 to 593.0,"[0, 0, 1, 0, 0, 2, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
149,599.5 to 599.75,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",3,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
150,600.0 to 603.875,"[3, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0]",2,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
151,604.0 to 607.75,"[0, 0, 3, 0, 1, 2, 0, 1, 0, 0, 0, 2]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
152,608.0 to 611.75,"[1, 0, 2, 0, 1, 2, 0, 2, 1, 1, 0, 2]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
153,612.0 to 615.75,"[1, 0, 1, 0, 2, 1, 0, 2, 0, 1, 0, 1]",2,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
154,616.0 to 619.875,"[2, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0]",2,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
155,620.0 to 623.75,"[0, 0, 2, 0, 1, 3, 0, 1, 1, 2, 0, 0]",4,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
156,624.0 to 627.875,"[1, 0, 2, 0, 2, 2, 0, 1, 0, 1, 0, 1]",4,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
157,628.0 to 631.75,"[2, 1, 2, 2, 2, 2, 1, 2, 0, 1, 0, 0]",1,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
158,632.0 to 635.75,"[1, 1, 2, 2, 2, 2, 1, 3, 0, 0, 0, 2]",1,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
159,636.0 to 639.75,"[2, 0, 2, 1, 2, 2, 0, 2, 0, 1, 1, 0]",1,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
160,640.0 to 643.75,"[3, 0, 0, 0, 2, 1, 1, 2, 2, 2, 2, 1]",0,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
161,644.0 to 647.75,"[3, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0]",0,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
