index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
128,384.0 to 386.0,"[3, 0, 0, 0, 4, 0, 0, 3, 0, 0, 0, 0]",7,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
129,387.0 to 389.75,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]",0,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
130,390.0 to 392.0,"[2, 0, 0, 1, 0, 2, 0, 0, 1, 3, 0, 1]",8,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
131,393.0 to 395.0,"[2, 0, 0, 0, 3, 0, 0, 0, 1, 3, 0, 1]",3,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
132,396.0 to 398.0,"[2, 0, 0, 2, 0, 0, 1, 0, 1, 3, 0, 1]",8,g#Major,Piano Sonata K280 i F major.mid by Mozart.csv
133,399.0 to 401.9166667,"[1, 0, 0, 1, 3, 1, 0, 0, 1, 1, 0, 1]",1,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
134,402.0 to 404.6666667,"[1, 0, 0, 1, 3, 1, 0, 0, 1, 1, 0, 1]",1,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
135,405.0 to 407.0,"[0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 1]",0,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
136,408.0 to 410.0,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0]",0,e-Minor,Piano Sonata K280 i F major.mid by Mozart.csv
137,411.0 to 413.0,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
138,414.0 to 416.0,"[3, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0]",7,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
139,417.0 to 419.75,"[3, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",3,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
140,420.0 to 422.75,"[2, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1]",2,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
141,423.0 to 425.5,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",0,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
142,426.0 to 428.5,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
143,429.0 to 431.5,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",3,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
144,432.0 to 434.75,"[1, 0, 2, 0, 1, 2, 0, 2, 0, 1, 0, 2]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
145,435.0 to 437.875,"[2, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
146,438.0 to 440.5,"[1, 0, 2, 0, 0, 2, 0, 1, 0, 1, 0, 1]",4,fMinor,Piano Sonata K280 i F major.mid by Mozart.csv
147,441.0 to 443.75,"[1, 0, 2, 0, 1, 2, 0, 2, 0, 1, 0, 2]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
148,444.0 to 446.875,"[3, 0, 2, 0, 3, 1, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
149,447.0 to 449.5,"[1, 0, 2, 0, 0, 2, 0, 1, 0, 1, 0, 1]",4,fMinor,Piano Sonata K280 i F major.mid by Mozart.csv
150,450.0 to 452.75,"[3, 0, 1, 0, 2, 1, 0, 3, 0, 0, 0, 1]",7,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
151,453.0 to 455.6666667,"[3, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
